id,2020,2021,2022,2023,2024
66078,C,C,C,-,C
66080,C,C,C,-,C
66118,C,C,C,-,C
66149,C,C,C,C,C
66159,C,C,C,-,C
66169,C,-,C,-,C
67020,C,C,C,C,C
67021,C,C,C,C,C
67061,C,C,C,C,C
67066,C,C,C,C,C
67073,C,C,C,C,C
67078,C,C,C,C,C
67087,C,C,C,C,C
67120,C,C,C,C,C
67126,-,C,-,-,C
67136,C,C,C,C,C
67202,C,C,C,C,C
67225,C,C,C,C,C
67252,C,C,C,C,C
67263,C,C,C,C,C
67266,C,C,C,C,C
67279,C,C,C,C,C
67281,C,C,C,C,C
67337,C,-,C,-,-
67410,C,C,C,C,C
67446,C,C,C,C,C
67461,C,C,C,C,C
67463,C,C,C,C,C
67495,C,C,C,C,C
67527,C,C,C,C,C
68099,C,C,C,C,C
68106,C,C,-,C,C
68109,C,C,C,C,C
68143,C,C,C,C,C
68147,C,C,C,C,C
68165,C,C,-,-,-
68180,C,C,C,C,C
68187,C,C,C,C,C
68202,C,C,C,C,C
68240,C,C,C,C,C
68261,C,C,C,C,C
68276,C,-,-,C,-
68342,C,C,C,C,C
68343,C,C,C,C,C
68363,C,C,C,C,C
69014,C,C,C,C,C
69065,C,C,C,C,C
69084,C,C,C,C,C
69107,C,C,C,C,C
69113,C,C,C,C,C
69117,C,C,C,C,C
69130,C,C,C,C,C
69132,C,C,C,C,C
69177,C,C,C,C,C
69183,C,C,C,C,C
69240,C,C,C,C,C
70008,C,C,C,C,C
70037,C,C,C,C,C
70048,C,C,C,C,C
70089,-,C,-,C,-
70095,C,C,C,C,C
70101,-,C,-,C,C
70120,C,C,C,C,C
70177,C,C,C,C,C
70189,C,C,C,C,C
70213,C,C,C,C,C
70217,C,C,-,C,-
70222,C,C,C,C,C
70304,C,C,C,C,C
70309,C,C,C,C,C
70329,C,-,-,-,C
70335,-,C,-,C,-
70337,-,C,C,-,C
70340,C,C,C,C,C
70410,C,C,C,-,C
70445,C,C,C,C,C
70468,-,C,-,-,C
70493,C,C,C,C,C
70494,C,C,C,C,C
70505,C,C,C,C,C
70514,C,C,C,-,C
71066,C,C,C,C,C
71087,C,C,C,C,C
71129,C,C,C,C,C
71154,C,C,C,N,C
71182,C,C,C,C,C
40128,C,C,C,C,C
41028,C,C,C,C,C
41110,C,C,C,C,C
41144,C,C,C,C,C
41194,C,C,C,C,C
41208,C,C,C,C,C
41221,C,C,C,C,C
41275,C,C,C,C,C
41296,C,C,C,C,C
42026,C,C,C,C,C
42030,C,C,C,C,C
42063,C,C,C,C,C
42069,C,C,C,C,C
42087,C,C,C,C,C
42126,C,C,C,C,C
42138,C,C,C,C,C
42173,C,C,C,C,C
42195,C,C,C,C,C
42201,C,C,C,C,C
42217,C,C,C,C,C
42279,C,C,C,C,C
43001,C,C,C,C,C
43002,C,C,C,C,C
43017,C,C,C,C,C
43049,C,C,C,C,C
43093,C,C,C,C,C
43139,C,C,C,C,C
43164,C,C,C,C,C
43229,C,C,C,C,C
43233,C,C,C,C,C
43245,-,C,C,-,-
44053,C,C,C,C,C
44070,C,C,C,C,C
44072,C,C,C,C,C
44073,C,C,C,C,C
44078,C,C,C,C,C
44149,C,C,C,C,C
44153,C,C,C,C,C
44197,C,C,C,C,C
45038,C,C,C,C,C
45089,C,C,C,C,C
45152,C,C,C,C,C
45180,C,C,C,C,C
45210,C,C,N,N,C
45212,C,C,C,C,C
45255,C,C,C,C,C
45271,C,C,C,C,C
45277,C,C,C,-,C
45336,C,C,C,C,C
46056,C,C,C,N,N
46065,C,C,C,C,C
46072,C,C,C,C,C
46177,C,C,C,C,C
46204,C,C,C,C,C
46277,C,C,C,C,C
46281,C,C,C,C,C
46310,C,C,N,C,C
47015,C,C,C,C,C
47172,C,C,C,C,C
47220,C,C,C,C,C
47236,C,C,C,C,C
47241,C,C,C,C,C
47254,N,C,C,C,C
47282,C,C,C,C,C
47303,C,C,C,C,C
48003,C,C,C,C,-
48019,-,C,-,-,-
48026,-,C,C,C,-
48030,-,C,C,C,-
48077,-,C,-,C,-
48095,C,C,C,C,C
48138,C,C,-,-,-
48147,C,C,C,C,C
48168,C,C,C,-,-
48194,C,-,C,C,-
49131,C,C,C,C,C
49182,C,C,C,C,C
49271,C,C,C,C,C
49339,C,C,C,C,C
50052,C,C,C,C,C
50076,C,-,-,C,-
50077,C,C,C,C,C
50085,C,C,C,C,C
50108,C,C,C,C,C
50143,C,C,C,C,C
50177,C,-,-,C,C
50327,C,C,C,C,C
50361,C,C,C,C,C
50369,C,C,C,C,C
50400,C,C,C,C,C
50423,C,C,C,C,C
50433,C,C,C,C,C
50452,C,C,C,C,C
50476,C,C,C,C,C
50490,C,C,C,C,C
50539,C,C,C,C,C
50548,C,C,C,C,C
50568,C,C,C,C,C
50576,C,C,C,C,C
50596,C,C,C,C,C
50624,C,C,C,C,C
50637,C,C,C,C,C
50639,C,C,C,C,C
51002,C,C,C,C,C
51066,C,C,C,C,C
51088,C,C,C,C,C
51111,C,C,C,C,C
51152,C,C,C,C,C
51156,C,C,C,C,C
51160,C,C,C,C,C
51173,-,-,C,-,-
51177,C,C,C,C,C
51178,N,N,C,N,C
51183,C,C,C,C,C
51188,C,C,C,C,C
51223,C,C,C,C,C
51246,C,C,C,C,C
51325,-,C,-,-,-
51361,-,C,-,-,-
51438,C,C,C,C,C
51488,C,C,C,C,C
51510,C,C,C,C,C
51579,C,C,C,C,C
51598,C,C,C,C,C
51623,C,C,C,C,C
51631,C,C,C,C,C
52034,C,-,-,-,C
52088,C,C,C,C,C
52114,C,C,C,C,C
52170,C,C,C,C,C
52172,C,C,C,C,C
52204,-,-,C,C,-
52208,C,C,-,C,-
52273,-,-,C,C,-
52305,-,C,-,C,C
52312,C,C,-,-,-
52365,C,C,C,C,C
52516,C,C,C,C,C
52538,-,C,C,-,-
53019,C,C,C,C,C
53022,C,C,C,C,C
53029,C,C,C,C,C
53052,C,C,C,C,C
53091,C,C,C,C,C
53116,C,C,C,C,C
53118,C,C,C,C,C
53216,C,C,C,C,C
53229,C,C,C,C,C
53238,C,C,C,C,C
53251,C,C,C,C,C
53267,C,C,C,C,C
54006,C,C,C,C,C
54016,C,C,C,C,N
54025,C,C,C,C,C
54055,-,C,C,C,C
54071,C,C,C,C,C
54091,C,C,C,C,C
54150,C,C,C,C,C
54195,C,C,C,C,C
54269,C,C,C,C,C
54270,C,C,C,C,C
54277,C,C,C,C,C
54328,C,C,C,C,C
54329,C,C,C,C,C
54339,C,C,C,C,C
54430,C,C,C,C,C
54437,C,C,C,C,C
54443,C,-,-,C,-
54548,-,C,-,C,C
54549,C,C,C,C,C
54550,C,-,C,-,C
54565,C,C,C,C,C
54571,C,C,C,C,C
04035,-,C,-,C,-
04053,C,C,C,C,C
04093,C,-,-,C,-
04113,C,C,C,C,C
04118,C,C,-,-,-
04150,C,C,C,C,C
04156,-,C,-,C,-
04171,-,C,C,-,-
04172,C,C,C,C,C
05008,C,C,C,C,C
05036,C,C,C,C,C
05058,C,C,C,-,-
05098,C,C,C,C,C
05126,C,C,C,C,C
05128,C,C,C,C,C
05139,C,C,C,C,C
05153,C,C,C,C,C
05163,C,-,-,C,-
05164,C,C,C,C,C
06008,C,-,-,-,C
06031,C,C,C,C,C
06049,-,C,C,-,C
06084,C,C,C,C,C
07001,C,C,C,C,C
07004,C,C,C,C,C
07011,N,C,C,C,C
07101,C,C,C,C,C
07137,C,C,C,C,C
07146,N,N,N,C,C
07151,C,C,C,C,C
07233,C,C,C,C,C
07258,C,C,C,-,C
07273,C,C,C,C,C
07287,C,C,C,C,C
07288,C,C,C,C,C
07331,C,C,C,C,C
07344,C,C,C,C,C
07347,C,C,C,C,C
08008,C,C,C,C,C
08032,C,C,C,C,C
08036,-,C,C,C,C
08070,C,C,C,C,C
08113,C,C,C,C,C
08130,C,C,C,C,C
08171,C,C,C,C,C
08195,C,C,C,C,C
08216,C,C,C,C,C
08259,C,C,C,C,C
08330,C,C,C,C,C
08360,C,C,C,C,C
08379,C,C,C,C,C
08391,C,C,C,C,C
08397,C,C,C,C,C
08415,C,-,C,C,C
08416,C,C,C,C,C
08492,C,C,C,C,C
09002,C,C,C,C,C
09031,C,C,-,-,-
09034,-,C,-,-,C
09094,C,C,C,C,C
09102,C,-,-,-,C
09110,C,C,C,C,C
09121,C,C,C,C,C
09138,N,N,N,N,N
09199,C,C,C,C,C
09211,C,C,-,-,-
09218,C,-,-,C,-
09272,C,C,C,C,C
09284,C,C,C,C,C
09289,C,C,C,C,C
09324,C,C,C,C,C
10019,C,C,C,C,C
10024,C,C,C,C,C
10039,C,C,-,-,C
10078,C,C,C,C,C
10261,C,C,C,C,C
10309,C,C,C,C,C
10316,C,C,C,C,C
10330,C,-,C,-,-
10331,C,C,C,C,C
10342,C,C,-,-,-
10349,C,C,C,C,C
10359,C,C,C,C,C
10380,C,C,C,C,C
10408,C,C,C,C,C
10438,C,C,C,C,C
10443,C,C,C,C,C
11019,C,-,C,-,C
11067,C,C,C,C,C
11126,C,C,C,C,C
11131,C,C,N,N,C
11175,C,C,C,C,C
11220,C,C,C,C,C
11259,C,C,C,C,C
11303,C,C,C,C,C
11334,C,C,C,C,C
11405,C,C,C,C,C
11407,C,C,C,C,C
11421,C,C,C,C,C
12027,C,C,C,C,C
12031,C,C,C,C,C
12079,C,C,C,C,C
12094,C,C,C,C,C
12106,C,C,C,C,C
12119,C,C,C,C,C
12151,C,C,C,C,C
12262,C,C,C,C,C
13064,C,C,C,C,C
13073,C,C,C,C,C
13118,C,C,C,C,C
14022,C,C,C,C,C
14093,C,C,C,C,N
14102,C,C,C,C,C
14111,C,C,C,C,C
14205,C,C,C,C,C
14252,C,C,C,C,C
14270,C,C,C,C,C
14377,C,C,C,C,C
14409,C,C,C,C,C
14499,C,C,C,C,C
14512,C,C,C,C,C
14519,C,C,C,C,C
14536,C,C,C,C,C
14554,C,C,C,C,C
14569,C,C,C,C,C
14572,C,C,C,C,C
14646,C,C,C,C,C
14678,C,C,C,C,C
14752,C,C,C,C,C
15012,C,C,C,C,C
15032,N,C,-,C,-
15045,C,C,C,C,C
15070,C,-,-,C,C
15093,-,C,-,-,-
15098,C,C,-,-,-
15146,C,-,-,-,-
15219,-,C,-,-,-
15224,-,N,N,N,C
15235,C,C,C,C,C
16083,C,C,C,C,C
16110,C,C,C,C,C
16116,C,C,C,C,C
16158,C,C,C,C,N
16203,C,C,C,C,C
16234,C,C,C,C,C
16330,C,C,C,C,C
16338,C,C,C,C,C
16356,C,C,C,C,C
16361,C,C,C,C,C
16369,C,C,C,C,C
28136,C,C,C,C,C
28162,C,C,C,-,-
28213,C,C,C,C,C
28269,C,C,C,C,C
28271,-,C,C,-,-
28277,C,C,C,C,C
28346,C,C,C,C,C
28368,C,C,C,C,C
28375,C,C,C,C,C
29008,C,C,C,C,C
29031,C,C,C,C,C
29033,C,C,C,C,C
29045,C,C,C,C,C
29051,C,C,C,C,C
29053,C,C,C,C,C
29060,C,C,C,C,C
29064,C,C,C,C,C
29072,C,C,C,C,C
29073,C,C,C,C,C
29077,C,C,C,C,C
29082,C,C,C,C,C
29094,C,C,C,C,C
29109,C,C,C,C,C
29139,C,C,C,C,C
29156,C,C,C,C,C
29198,C,C,C,C,C
29199,C,C,C,C,C
29211,C,C,C,C,C
29220,C,C,C,C,C
29269,C,C,C,C,C
29276,C,C,C,C,C
2A071,-,C,C,C,-
2A228,C,C,C,C,C
2A232,-,C,C,-,-
2A259,-,-,-,C,-
2A278,-,-,C,C,-
2B033,C,C,C,C,C
2B173,C,C,-,-,C
2B292,-,C,-,C,-
2B315,-,C,-,C,-
2B356,-,C,-,C,-
30020,C,C,C,C,C
30024,C,C,C,C,C
30085,C,C,C,C,C
30088,C,C,C,C,C
30112,C,C,C,C,C
30140,C,C,C,C,C
30238,C,-,C,-,C
30273,C,C,C,C,C
30312,C,C,C,C,C
30329,C,C,C,C,C
31019,-,C,-,-,-
31022,C,C,C,C,C
31086,C,C,C,C,C
31105,C,C,C,C,C
31114,C,C,C,C,C
31121,C,C,C,C,C
31141,C,C,C,C,C
31167,-,C,N,C,C
31172,C,C,C,C,C
31206,C,C,C,C,C
31300,C,C,C,C,C
31311,C,C,C,C,C
31325,C,C,C,C,C
31426,C,C,C,C,C
31428,C,C,C,C,C
31544,C,C,C,C,C
31547,C,C,C,C,C
31561,C,C,C,C,C
31581,C,C,C,C,C
31582,C,C,C,C,C
32001,C,C,C,C,C
32012,C,C,C,C,C
32040,C,N,C,C,C
32077,C,C,C,N,C
32094,C,C,C,C,C
32096,C,C,C,C,C
32110,-,C,C,C,C
32122,C,C,C,N,C
32132,C,C,C,N,C
32142,C,C,C,N,C
32147,C,N,C,C,C
32204,C,C,C,C,C
32219,C,C,C,C,C
32241,C,C,C,C,C
32264,C,C,C,C,C
32311,C,C,C,C,C
32356,C,N,C,C,C
32389,C,C,C,N,C
32412,C,N,C,C,C
32422,C,C,C,C,C
32452,C,C,C,C,C
33032,C,C,C,C,N
33039,C,C,C,C,C
33040,C,C,C,C,C
33044,C,C,C,C,C
33065,C,C,C,C,C
33085,C,C,C,C,C
33206,C,N,C,C,C
33224,C,C,C,C,C
33256,C,C,C,C,C
33303,C,C,C,C,C
33312,C,C,C,C,C
33317,C,C,C,C,N
33352,C,C,C,C,C
33353,C,C,C,C,C
33395,C,C,C,C,C
33428,C,C,C,C,C
33443,C,C,C,C,C
33467,C,C,C,C,C
33482,C,C,C,C,C
33500,C,C,C,C,C
34002,C,C,C,C,C
34033,C,C,C,C,C
34073,C,C,C,C,C
34080,C,C,C,C,C
34109,C,C,C,C,C
34135,N,C,C,C,C
34155,C,C,C,C,C
34183,N,C,C,C,C
34205,C,-,C,C,C
34246,C,C,N,C,C
34260,C,C,C,C,C
34263,C,C,C,C,C
34310,C,C,C,C,C
34313,C,C,C,C,C
34342,C,C,C,C,C
35009,C,C,C,C,C
35069,C,C,C,C,C
35104,C,C,C,C,C
35123,C,C,C,C,C
35190,C,C,C,C,C
35202,C,C,C,C,C
35337,C,C,C,C,C
35342,C,C,C,C,C
81277,C,C,C,C,C
81283,N,C,C,C,C
81290,C,C,C,C,C
82012,C,C,C,C,C
82035,N,C,C,C,C
82048,C,C,C,C,C
82117,C,C,C,C,C
82159,C,C,C,C,C
82162,C,C,C,C,C
82170,C,C,C,C,C
83017,C,C,C,C,C
83091,C,C,C,C,C
83096,C,C,C,C,C
84060,C,C,C,C,C
84090,C,C,C,C,C
84105,N,C,C,N,N
84122,C,C,C,C,C
85002,C,C,C,C,C
85016,C,C,C,C,C
85019,C,C,C,C,C
85066,C,C,C,C,C
85071,C,C,C,C,C
85076,C,C,C,C,C
85095,C,C,C,C,C
85096,C,C,C,C,C
85119,C,C,C,C,C
85179,C,C,C,C,C
85216,C,C,C,C,C
85221,C,C,C,C,C
85245,C,C,C,C,C
85286,C,C,C,C,C
86006,C,C,C,C,C
86039,C,C,C,C,C
86042,C,C,C,C,C
86074,C,C,C,C,C
86083,C,C,C,C,C
86089,C,C,C,C,C
86115,C,C,C,C,C
86233,C,C,C,N,C
86269,C,C,C,C,C
87001,C,C,C,C,C
87047,N,N,C,C,N
87087,N,N,C,C,C
87122,C,C,C,C,C
87126,N,N,C,C,C
87146,N,N,C,C,N
87154,C,C,C,C,C
88032,C,C,C,C,C
88059,C,C,C,C,C
88060,C,C,C,C,C
88062,C,C,C,C,C
88105,C,C,C,C,C
88167,-,C,-,C,-
88220,-,-,C,-,-
88228,-,-,C,C,-
88266,C,C,C,C,C
88307,C,-,-,-,C
88325,C,C,C,C,C
88350,C,-,-,-,C
88411,C,C,C,C,C
88433,C,C,C,C,C
88434,C,C,C,C,C
88459,-,-,C,C,C
88528,-,C,-,C,-
89054,C,C,C,C,C
89067,C,C,C,C,C
89093,C,C,C,C,C
89139,C,C,C,C,C
89253,C,C,C,C,C
89276,C,C,C,C,C
89450,C,C,C,C,C
89483,C,C,C,C,C
91544,C,C,C,C,C
91587,C,C,C,C,C
91667,C,C,C,C,C
92020,-,-,C,C,C
92078,C,C,C,C,C
93045,C,C,C,-,-
94043,C,C,C,-,-
94044,C,C,C,C,C
94065,C,C,C,C,C
95024,C,C,C,C,C
95088,C,C,C,C,C
95280,C,C,C,C,C
95298,C,C,C,C,C
95436,C,C,C,C,C
95445,C,C,C,C,C
97120,C,C,-,-,-
97125,C,C,-,-,-
97412,C,C,C,C,C
98901,undefined,undefined,undefined,undefined,undefined
71285,C,C,C,C,C
71315,C,C,C,C,C
71370,C,C,C,C,C
71404,C,C,C,C,C
71430,C,C,C,N,C
71455,C,C,C,C,C
71491,C,C,C,C,C
71526,C,C,C,C,C
71528,C,N,N,C,N
72011,C,C,C,C,C
72251,C,C,C,C,C
72325,C,C,C,C,C
72362,C,C,C,C,C
73049,C,C,C,-,-
73101,-,C,-,-,-
73231,C,C,C,C,C
73261,C,C,C,C,C
73307,-,C,C,C,C
74056,C,C,C,C,C
74064,C,C,C,C,C
74071,C,-,C,-,-
74090,C,C,C,C,C
74098,C,C,C,C,C
74174,-,C,C,C,C
74233,C,C,C,C,C
74258,C,C,C,C,C
74281,C,C,C,C,C
74290,C,C,C,C,-
74314,C,C,C,C,C
76077,C,C,C,C,C
76128,C,C,C,C,C
76165,C,C,C,C,C
76180,C,C,C,C,C
76192,C,C,C,C,C
76222,C,C,C,C,C
76299,C,C,C,C,C
76353,C,C,C,C,C
76358,C,C,C,C,-
76398,C,C,C,C,C
76399,C,C,C,C,C
76462,C,C,C,C,C
76468,C,C,C,C,C
76511,-,C,-,C,C
76519,C,C,C,C,C
76548,C,C,C,C,C
76603,C,C,C,C,C
76630,C,C,C,C,C
76632,C,C,C,C,C
76660,C,C,C,C,C
76735,C,C,C,C,C
77008,C,C,C,C,C
77039,-,-,-,-,-
77055,C,C,C,C,C
77090,C,C,C,C,C
77239,C,C,C,C,C
77262,C,C,C,C,C
77271,C,C,C,C,C
77294,C,C,C,C,C
77317,C,C,C,C,C
77323,C,C,C,C,C
77365,C,-,C,-,C
77477,C,C,C,C,C
78013,C,C,C,C,C
78077,C,C,C,C,C
78092,C,C,C,C,C
78147,C,C,C,C,C
78164,C,C,C,C,C
78285,C,C,C,C,C
78322,C,C,C,C,C
79034,C,C,C,C,C
79121,C,C,C,C,C
79123,C,C,C,C,C
79125,C,C,C,C,C
79133,C,C,C,C,C
79141,C,C,C,C,C
79142,C,C,C,C,C
79162,C,C,C,C,C
79218,C,C,C,C,C
79337,C,C,C,C,C
79343,C,C,C,C,C
79355,C,C,C,C,C
80003,-,C,-,C,-
80008,C,C,C,C,C
36019,C,C,C,C,C
36078,C,C,C,C,C
36088,C,C,C,C,C
36103,C,C,C,C,C
36131,-,C,-,C,C
36184,C,C,C,C,C
36244,C,C,C,C,C
37006,C,N,C,C,C
37014,C,C,C,C,C
37027,C,C,C,C,C
37035,C,C,C,C,C
37038,C,C,C,C,C
37051,C,C,C,C,C
37059,C,C,C,C,C
37061,C,C,C,C,C
37082,C,C,C,C,C
37156,C,C,C,C,C
37187,C,C,C,C,C
37197,C,C,C,C,C
37224,C,C,C,C,C
37228,C,C,C,C,C
37260,C,N,C,C,C
38065,C,C,C,C,C
38071,C,C,C,C,C
38126,C,C,C,C,C
38129,C,C,C,C,C
38191,C,C,C,C,C
38204,C,-,C,C,C
38209,C,C,C,C,C
38239,C,C,C,C,C
38295,C,C,C,C,C
38350,C,C,C,C,-
38364,C,C,C,C,C
38422,C,C,C,C,C
38424,C,C,C,-,C
38476,C,C,C,C,C
38480,C,C,C,C,C
38496,C,C,C,C,C
38515,C,C,C,C,C
39048,C,C,C,C,C
39057,C,-,C,C,C
39088,C,C,C,C,C
39126,C,C,C,C,C
39191,C,C,C,C,C
39198,C,C,C,C,C
39254,C,C,C,C,C
39255,C,C,C,C,C
39262,C,C,C,C,C
39272,C,C,C,C,C
39298,C,C,C,C,C
39428,C,C,C,C,C
39430,-,C,-,C,-
39435,C,C,C,C,C
39439,C,C,C,C,C
39447,C,C,C,C,C
39512,C,C,C,C,C
40043,C,C,C,C,C
40154,-,C,-,-,C
40187,C,C,C,C,C
01007,C,C,C,C,C
01017,C,C,C,C,C
01050,C,C,C,C,C
01069,C,C,C,C,C
01073,C,C,C,C,C
01106,C,C,C,C,C
01110,-,C,-,C,-
01147,C,C,C,C,C
01156,C,C,C,C,C
01192,C,C,C,C,C
01236,C,C,C,C,C
01258,C,C,C,C,C
01295,C,C,C,C,C
01323,C,C,C,C,C
01330,C,C,C,C,-
01337,C,C,C,C,C
01364,C,C,C,C,C
01368,C,C,C,C,C
01401,C,C,C,C,C
01429,C,C,C,C,C
01446,C,C,C,C,C
02068,C,C,C,C,C
02221,C,C,C,C,C
02230,C,C,C,C,C
02238,C,C,C,C,C
02245,C,C,C,C,C
02263,-,-,-,C,C
02281,C,C,C,C,C
02330,-,C,C,C,-
02338,C,C,C,C,C
02352,C,C,C,C,C
02354,C,C,C,C,C
02389,C,C,C,C,C
02444,C,C,C,C,C
02460,C,C,C,C,C
02483,C,C,C,C,C
02521,C,C,C,C,C
02555,C,C,C,C,C
02576,C,C,C,C,C
02598,C,C,C,C,C
02633,C,C,C,C,C
02673,C,C,C,C,C
02688,C,C,C,C,C
02715,C,C,C,C,C
02718,-,C,-,-,C
02727,C,C,C,C,C
02732,C,C,C,C,C
02746,C,C,C,C,C
02752,C,C,C,C,C
02766,C,-,-,C,C
02815,-,-,-,C,C
02822,C,C,C,C,C
03001,C,C,C,C,C
03005,C,C,C,C,C
03026,C,C,C,N,C
03159,C,C,C,C,C
03181,C,C,C,C,C
03190,C,C,C,C,C
03197,C,C,C,N,C
03202,C,C,C,N,C
03228,C,C,C,C,C
03248,C,-,-,C,C
03271,C,C,C,C,C
03283,C,C,C,C,C
03286,C,C,C,N,C
87124,C,N,C,C,C
87132,C,-,C,-,C
88001,C,C,C,C,C
88071,C,C,C,C,C
88093,C,-,C,-,-
88099,C,C,C,C,C
88122,C,C,C,C,C
88131,-,C,C,-,-
88136,C,C,C,C,C
88150,C,C,C,C,C
88178,C,C,C,C,C
88180,C,C,C,C,C
88199,C,C,C,C,C
88227,C,C,C,C,C
88256,-,-,C,C,-
88279,C,C,C,C,C
88292,C,C,C,C,C
88327,C,C,C,C,C
88349,C,C,C,C,C
88389,C,C,C,C,C
88463,C,N,C,C,C
88486,C,C,C,C,C
88487,C,C,C,C,C
88532,C,C,C,C,C
89013,C,C,C,C,C
89041,C,C,C,C,C
89085,C,C,C,C,C
89162,C,C,C,C,C
89229,C,C,C,C,C
89232,C,C,C,C,C
89237,C,C,C,C,C
89303,-,C,-,C,-
89392,C,C,C,C,C
89437,C,C,C,C,C
89452,C,-,-,C,C
90071,C,C,C,C,C
91135,C,C,C,C,C
91136,C,C,C,C,C
91191,C,C,C,C,C
91286,C,C,C,C,C
91432,C,C,C,C,C
91526,C,C,C,C,C
91546,C,C,C,C,C
91630,C,C,C,C,C
91665,C,C,C,C,C
92012,-,-,C,C,C
94034,C,C,C,-,-
95170,-,-,C,C,C
97312,-,C,C,C,C
97418,C,C,C,C,C
97606,C,C,C,C,C
16398,C,C,C,C,C
17025,C,C,C,C,C
17036,C,C,C,C,C
17043,C,C,C,C,C
17079,C,C,C,C,C
17085,C,C,C,C,N
17113,C,C,C,C,C
17115,C,C,C,C,C
17122,C,C,C,C,C
17137,C,C,C,C,C
17202,C,C,C,C,C
17218,C,C,C,C,C
17256,C,C,C,C,C
17309,C,C,C,C,C
17328,C,C,C,C,C
17422,C,C,C,C,C
17423,C,C,C,C,N
18091,C,C,C,C,C
18146,C,C,C,C,C
18148,C,C,C,C,C
18158,C,C,C,C,C
18162,-,C,C,C,C
18177,C,C,C,C,C
18178,N,C,C,N,C
18179,C,C,C,C,C
18188,C,C,C,C,C
18217,N,C,C,N,C
18236,N,C,C,N,C
18266,N,C,C,N,C
18278,N,C,C,N,C
19014,-,-,C,-,C
19020,-,-,C,C,C
19025,C,C,C,C,C
19041,-,-,C,-,C
19111,-,-,C,-,C
19176,C,-,C,C,C
77062,C,C,C,C,C
77068,C,C,C,C,C
77115,C,C,C,C,C
77155,C,C,C,C,C
77167,C,C,C,C,C
77191,C,C,C,C,C
77225,C,C,C,C,C
77308,C,-,C,C,C
77322,C,C,C,C,C
77382,C,C,C,C,C
77398,C,C,C,C,C
77472,C,C,C,C,C
78029,C,C,C,C,C
78125,C,C,C,C,C
78126,C,C,C,C,C
78158,C,C,C,C,C
78367,C,C,C,C,C
78464,C,C,C,C,C
78498,C,C,C,C,C
78638,C,C,C,C,C
78653,C,C,C,C,C
78668,C,C,C,C,C
78677,C,C,C,C,C
79008,C,C,C,C,C
79077,C,N,C,C,C
80030,C,C,C,C,C
80035,-,-,-,-,-
80051,C,C,C,C,C
80068,C,C,C,C,C
80070,C,C,C,C,C
80134,C,C,C,C,C
80135,C,C,C,C,C
80180,C,C,C,C,C
80206,-,C,-,C,-
80216,C,C,C,C,C
80295,C,C,C,C,C
80299,C,-,C,C,C
80312,C,C,C,C,C
80335,C,C,C,C,C
80337,-,-,C,-,C
80346,-,-,-,-,-
80357,C,C,C,C,C
80427,C,C,C,C,C
80440,C,C,C,C,C
80523,C,C,C,C,C
80552,C,C,C,C,C
80559,C,-,-,-,-
80562,C,C,C,C,C
80563,C,-,C,-,C
80589,C,C,C,C,C
80634,-,-,-,-,C
80654,C,C,C,C,C
80656,-,-,C,C,C
80705,-,-,-,-,-
80777,-,C,-,C,-
80787,C,C,C,C,C
80815,C,C,C,C,C
80822,C,C,C,C,C
81012,C,C,C,C,C
81014,C,C,C,C,C
81020,N,C,C,C,C
81022,C,C,C,C,C
81072,C,C,C,C,C
81137,C,C,C,C,C
81191,C,C,C,C,C
81224,C,C,C,C,C
79106,C,C,C,C,C
79163,C,C,C,C,C
79185,C,C,C,C,C
79235,C,C,C,C,C
79258,C,C,C,C,C
79301,C,C,C,C,C
79307,C,C,C,C,C
79320,C,C,C,C,C
55014,C,C,C,C,C
55048,-,C,-,-,-
55114,C,-,C,-,C
55178,C,C,C,C,C
55208,C,C,C,C,C
55269,-,-,C,-,C
55284,C,C,C,C,C
55304,C,C,C,C,C
55358,C,C,C,C,C
55367,C,C,C,C,C
55385,C,C,C,C,C
55415,C,C,C,C,C
55434,C,C,C,C,C
55439,C,C,C,C,C
55501,C,C,C,C,C
55532,C,C,C,C,C
55580,C,C,C,C,C
56004,C,C,C,C,C
56017,C,C,C,C,C
56047,C,C,C,C,C
56078,C,C,C,C,C
56081,C,C,C,C,C
56123,C,C,C,C,C
56169,C,C,C,C,C
56219,C,C,C,C,C
56222,C,C,C,C,C
56226,C,C,C,C,C
57001,C,C,C,C,C
57003,C,C,C,C,C
57120,C,C,C,C,C
57128,C,C,C,C,C
57167,C,C,C,C,C
57178,C,C,C,C,C
57226,C,C,C,C,C
57323,C,C,C,C,C
57337,C,C,C,C,C
57411,C,C,C,C,C
57414,C,C,C,C,C
57454,C,C,C,C,C
57461,C,C,C,C,C
57465,C,C,C,C,C
57498,C,C,C,C,C
57546,C,C,C,C,C
57609,C,C,C,C,C
57623,C,C,C,C,C
57663,C,C,C,C,C
58013,C,C,C,C,C
58014,C,C,C,C,C
58025,C,C,C,C,C
58028,C,C,C,C,C
58052,C,C,C,C,C
58118,C,C,C,C,C
58223,C,C,C,C,C
58242,C,C,C,C,C
58258,C,C,C,C,C
58295,C,C,C,C,C
58298,C,C,C,C,C
59017,C,C,C,C,C
59031,C,C,C,C,C
59045,C,C,C,C,C
59047,C,C,C,C,C
59050,C,C,C,C,C
59060,C,C,C,C,C
59089,C,C,C,C,C
59176,C,C,C,C,C
59188,C,C,C,C,C
59193,C,C,C,C,C
59218,C,C,C,C,C
59222,C,C,C,C,C
59229,C,C,C,C,C
59232,C,C,C,C,C
